layer,position,kind,logit_diff_base,logit_diff_donor,logit_diff_patched,recovery,set,entity_id,model
8,-6,real,-52.40558958053589,9.279396057128906,-52.40328025817871,3.743734935341647e-05,forget,for_000,M_gd_s2
8,-5,real,-52.40558958053589,9.279396057128906,-52.27405881881714,0.0021322978413475945,forget,for_000,M_gd_s2
8,-4,real,-52.40558958053589,9.279396057128906,-51.07256853580475,0.021610137879600942,forget,for_000,M_gd_s2
8,-3,real,-52.40558958053589,9.279396057128906,-52.14405167102814,0.004239895767245776,forget,for_000,M_gd_s2
8,-2,real,-52.40558958053589,9.279396057128906,-17.69608497619629,0.5626896763536897,forget,for_000,M_gd_s2
8,-1,real,-52.40558958053589,9.279396057128906,-36.730716705322266,0.2541116401856234,forget,for_000,M_gd_s2
8,-5,random_position,-52.40558958053589,9.279396057128906,-52.27405881881714,0.0021322978413475945,forget,for_000,M_gd_s2
9,-6,real,-52.40558958053589,9.279396057128906,-52.40424346923828,2.182234921013725e-05,forget,for_000,M_gd_s2
9,-5,real,-52.40558958053589,9.279396057128906,-52.34092473983765,0.001048307623480387,forget,for_000,M_gd_s2
9,-4,real,-52.40558958053589,9.279396057128906,-50.74783933162689,0.02687445302567722,forget,for_000,M_gd_s2
9,-3,real,-52.40558958053589,9.279396057128906,-52.21793794631958,0.0030420957754382404,forget,for_000,M_gd_s2
9,-2,real,-52.40558958053589,9.279396057128906,-34.84625720977783,0.2846613675798012,forget,for_000,M_gd_s2
9,-1,real,-52.40558958053589,9.279396057128906,-16.982433319091797,0.5742589691034109,forget,for_000,M_gd_s2
